interpretation_candidate_id,interpretation_source,embedding_name,algorithm,k,metric,linkage,cluster_id,cluster_size,cluster_share,top_frequent_words,top_distinctive_words,dominant_target,dominant_target_share,target_entropy,target_entropy_normalized,top_targets,is_tiny_cluster,is_giant_cluster,is_label_pure,is_mixed_cluster,interpretation_note
5,semantic,sbert,kmeans,20,,,11,966,0.05370843989769821,"people, would, one, think, right, mr, government, know, like, president","people, government, homosexual, right, tax, gay, law, sex, state, men",talk.politics.misc,0.4409937888198758,2.8676131139584906,0.6635031983412084,"talk.politics.misc:426, alt.atheism:116, talk.politics.guns:88",False,False,False,False,"Klaster 966 docs (5.4%); dominant='talk.politics.misc' (0.44) - niska zgodnosc etykiet post-hoc; sygnatura: people, government, homosexual, right."
5,semantic,sbert,kmeans,20,,,12,775,0.043089069276103634,"armenian, people, one, would, israel, jew, said, turkish, muslim, arab","armenian, israel, arab, jew, israeli, muslim, palestinian, turkish, jewish, war",talk.politics.mideast,0.8812903225806452,0.822282458077804,0.19025824586265686,"talk.politics.mideast:683, alt.atheism:35, soc.religion.christian:17",False,False,True,False,"Klaster 775 docs (4.3%); dominant='talk.politics.mideast' (0.88) - wysoka zgodnosc etykiet post-hoc; sygnatura: armenian, israel, arab, jew."
5,semantic,sbert,kmeans,20,,,13,642,0.035694429000333594,"key, chip, would, encryption, one, government, use, system, clipper, people","key, encryption, chip, clipper, government, nsa, escrow, phone, algorithm, security",sci.crypt,0.9034267912772586,0.7626776796763002,0.1764669987403335,"sci.crypt:580, sci.electronics:19, talk.politics.guns:10",False,False,True,False,"Klaster 642 docs (3.6%); dominant='sci.crypt' (0.90) - wysoka zgodnosc etykiet post-hoc; sygnatura: key, encryption, chip, clipper."
5,semantic,sbert,kmeans,20,,,14,639,0.035527632603135774,"bike, one, get, car, like, would, time, ride, dod, road","bike, ride, car, riding, motorcycle, road, dog, dod, helmet, rider",rec.motorcycles,0.7386541471048513,1.273200573271731,0.2945908736375942,"rec.motorcycles:472, rec.autos:123, sci.space:9",False,False,True,False,"Klaster 639 docs (3.6%); dominant='rec.motorcycles' (0.74) - wysoka zgodnosc etykiet post-hoc; sygnatura: bike, ride, car, riding."
5,semantic,sbert,kmeans,20,,,15,849,0.04720338040698321,"car, one, would, like, engine, new, get, also, year, know","car, engine, mile, bike, ford, dealer, honda, bmw, tire, price",rec.autos,0.6537102473498233,1.5438739079285262,0.3572187861604769,"rec.autos:555, rec.motorcycles:191, misc.forsale:57",False,False,True,False,"Klaster 849 docs (4.7%); dominant='rec.autos' (0.65) - wysoka zgodnosc etykiet post-hoc; sygnatura: car, engine, mile, bike."
5,semantic,sbert,kmeans,20,,,16,1321,0.07344601356610697,"card, do, one, bit, system, window, would, scsi, mb, mhz","card, mhz, monitor, video, driver, board, bus, chip, mb, dx",comp.sys.ibm.pc.hardware,0.34973504920514764,2.5066633011148474,0.5799872756050967,"comp.sys.ibm.pc.hardware:462, comp.sys.mac.hardware:369, sci.electronics:121",False,False,False,False,"Klaster 1321 docs (7.3%); dominant='comp.sys.ibm.pc.hardware' (0.35) - niska zgodnosc etykiet post-hoc; sygnatura: card, mhz, monitor, video."
5,semantic,sbert,kmeans,20,,,17,1008,0.0560435894584677,"god, one, jesus, would, christian, people, church, say, christ, bible","god, jesus, christian, church, bible, christ, sin, faith, lord, scripture",soc.religion.christian,0.6517857142857143,1.4278533370787843,0.3303741537874884,"soc.religion.christian:657, talk.religion.misc:221, alt.atheism:100",False,False,True,False,"Klaster 1008 docs (5.6%); dominant='soc.religion.christian' (0.65) - wysoka zgodnosc etykiet post-hoc; sygnatura: god, jesus, christian, church."
5,semantic,sbert,kmeans,20,,,18,1031,0.057322361836984324,"drive, window, disk, file, do, system, problem, use, one, get","drive, window, do, disk, file, problem, scsi, driver, system, program",comp.os.ms-windows.misc,0.3947623666343356,2.25526073206633,0.5218181983948778,"comp.os.ms-windows.misc:407, comp.sys.ibm.pc.hardware:293, comp.sys.mac.hardware:194",False,False,False,False,"Klaster 1031 docs (5.7%); dominant='comp.os.ms-windows.misc' (0.39) - niska zgodnosc etykiet post-hoc; sygnatura: drive, window, do, disk."
5,semantic,sbert,kmeans,20,,,19,1061,0.058990325808962525,"one, would, use, get, like, problem, power, wire, used, know","battery, power, circuit, voltage, monitor, amp, light, wire, signal, detector",sci.electronics,0.43826578699340246,2.971181514141672,0.6874666697154077,"sci.electronics:465, comp.sys.mac.hardware:127, rec.autos:92",False,False,False,False,"Klaster 1061 docs (5.9%); dominant='sci.electronics' (0.44) - niska zgodnosc etykiet post-hoc; sygnatura: battery, power, circuit, voltage."
6,semantic,sbert,spectral,25,,,0,1638,0.09107083287001001,"car, one, bike, would, like, get, know, new, good, time","car, bike, engine, mile, motorcycle, ride, dod, tire, honda, bmw",rec.autos,0.47374847374847373,1.650303872263114,0.38184436113487075,"rec.autos:776, rec.motorcycles:698, misc.forsale:61",False,False,False,False,"Klaster 1638 docs (9.1%); dominant='rec.autos' (0.47) - srednia zgodnosc etykiet post-hoc; sygnatura: car, bike, engine, mile."
6,semantic,sbert,spectral,25,,,1,1673,0.09301679083731791,"would, people, gun, one, right, think, know, time, government, state","gun, fbi, government, fire, people, koresh, batf, weapon, law, right",talk.politics.guns,0.45188284518828453,2.5714869750877893,0.5949860614594068,"talk.politics.guns:756, talk.politics.misc:404, talk.religion.misc:94",False,False,False,False,"Klaster 1673 docs (9.3%); dominant='talk.politics.guns' (0.45) - srednia zgodnosc etykiet post-hoc; sygnatura: gun, fbi, government, fire."
6,semantic,sbert,spectral,25,,,2,27,0.0015011675747803848,"insurance, health, private, care, system, american, canada, one, canadian, like","insurance, health, private, canadian, care, canada, american, doctor, hospital, system",talk.politics.misc,0.8518518518518519,0.8274087988498721,0.191444369430546,"talk.politics.misc:23, sci.med:2, talk.religion.misc:1",False,False,True,False,"Klaster 27 docs (0.2%); dominant='talk.politics.misc' (0.85) - wysoka zgodnosc etykiet post-hoc; sygnatura: insurance, health, private, canadian."
6,semantic,sbert,spectral,25,,,3,788,0.043811853663960856,"game, year, would, team, player, one, run, hit, think, last","game, team, player, baseball, pitcher, year, hit, hitter, pitching, run",rec.sport.baseball,0.9479695431472082,0.45046825754236663,0.104228540515343,"rec.sport.baseball:747, rec.sport.hockey:16, talk.politics.mideast:5",False,False,True,False,"Klaster 788 docs (4.4%); dominant='rec.sport.baseball' (0.95) - wysoka zgodnosc etykiet post-hoc; sygnatura: game, team, player, baseball."
6,semantic,sbert,spectral,25,,,4,1070,0.059490715000555985,"window, file, program, use, server, get, do, one, widget, system","window, server, motif, widget, program, application, file, xterm, sun, display",comp.windows.x,0.7383177570093458,1.4516094281998142,0.3358707957027327,"comp.windows.x:790, comp.os.ms-windows.misc:163, comp.graphics:27",False,False,True,False,"Klaster 1070 docs (5.9%); dominant='comp.windows.x' (0.74) - wysoka zgodnosc etykiet post-hoc; sygnatura: window, server, motif, widget."
6,semantic,sbert,spectral,25,,,5,896,0.0498165239630824,"one, would, patient, disease, medical, get, also, like, health, know","doctor, patient, disease, msg, food, medical, drug, treatment, effect, gordon",sci.med,0.8772321428571429,0.9611972641957596,0.2224001054836638,"sci.med:786, talk.politics.misc:24, sci.space:21",False,False,True,False,"Klaster 896 docs (5.0%); dominant='sci.med' (0.88) - wysoka zgodnosc etykiet post-hoc; sygnatura: doctor, patient, disease, msg."
6,semantic,sbert,spectral,25,,,6,536,0.029800956299343935,"israel, israeli, arab, jew, would, people, one, palestinian, right, jewish","israel, arab, israeli, jew, palestinian, jewish, peace, war, lebanon, nazi",talk.politics.mideast,0.8563432835820896,0.9752419554857787,0.22564974105872887,"talk.politics.mideast:459, alt.atheism:27, talk.religion.misc:14",False,False,True,False,"Klaster 536 docs (3.0%); dominant='talk.politics.mideast' (0.86) - wysoka zgodnosc etykiet post-hoc; sygnatura: israel, arab, israeli, jew."
6,semantic,sbert,spectral,25,,,7,1008,0.0560435894584677,"space, would, one, system, nasa, year, launch, also, time, earth","space, nasa, orbit, launch, shuttle, moon, mission, satellite, earth, solar",sci.space,0.7361111111111112,1.9008798447758524,0.43982218191563704,"sci.space:742, sci.electronics:31, talk.politics.misc:30",False,False,True,False,"Klaster 1008 docs (5.6%); dominant='sci.space' (0.74) - wysoka zgodnosc etykiet post-hoc; sygnatura: space, nasa, orbit, launch."
6,semantic,sbert,spectral,25,,,8,891,0.049538529967752695,"key, would, one, chip, encryption, use, government, system, clipper, people","key, encryption, chip, clipper, nsa, government, phone, algorithm, escrow, security",sci.crypt,0.8271604938271605,1.26029228655927,0.29160417732311106,"sci.crypt:737, sci.electronics:45, talk.politics.guns:18",False,False,True,False,"Klaster 891 docs (5.0%); dominant='sci.crypt' (0.83) - wysoka zgodnosc etykiet post-hoc; sygnatura: key, encryption, chip, clipper."
6,semantic,sbert,spectral,25,,,9,2355,0.1309351718002891,"drive, card, one, system, window, problem, would, scsi, disk, get","drive, card, scsi, disk, mb, mac, do, monitor, window, driver",comp.sys.ibm.pc.hardware,0.340552016985138,2.371331355269293,0.5486744117919191,"comp.sys.ibm.pc.hardware:802, comp.sys.mac.hardware:668, comp.os.ms-windows.misc:402",False,False,False,False,"Klaster 2355 docs (13.1%); dominant='comp.sys.ibm.pc.hardware' (0.34) - niska zgodnosc etykiet post-hoc; sygnatura: drive, card, scsi, disk."
6,semantic,sbert,spectral,25,,,10,1157,0.06432781051929279,"god, one, jesus, would, christian, people, say, church, christ, bible","god, jesus, christian, bible, church, christ, sin, faith, heaven, word",soc.religion.christian,0.5911840968020743,1.653290910753242,0.382535496763356,"soc.religion.christian:684, talk.religion.misc:278, alt.atheism:143",False,False,False,False,"Klaster 1157 docs (6.4%); dominant='soc.religion.christian' (0.59) - srednia zgodnosc etykiet post-hoc; sygnatura: god, jesus, christian, bible."
6,semantic,sbert,spectral,25,,,11,823,0.04575781163126876,"game, team, player, play, year, hockey, goal, period, season, pt","team, game, player, hockey, playoff, season, goal, nhl, play, leaf",rec.sport.hockey,0.9125151883353585,0.6609631765615293,0.15293247875720503,"rec.sport.hockey:751, rec.sport.baseball:36, rec.motorcycles:9",False,False,True,False,"Klaster 823 docs (4.6%); dominant='rec.sport.hockey' (0.91) - wysoka zgodnosc etykiet post-hoc; sygnatura: team, game, player, hockey."
6,semantic,sbert,spectral,25,,,12,68,0.003780718336483932,"ax, max, pl, ei, di, cx, tm, db, wm, bhj","ax, baden, bison, ca, mb, bari, inqmind, sys, de, cx",comp.os.ms-windows.misc,0.29411764705882354,2.907664784216769,0.6727702822396326,"comp.os.ms-windows.misc:20, sci.electronics:18, comp.graphics:10",False,False,False,False,"Klaster 68 docs (0.4%); dominant='comp.os.ms-windows.misc' (0.29) - niska zgodnosc etykiet post-hoc; sygnatura: ax, baden, bison, ca."
6,semantic,sbert,spectral,25,,,13,220,0.01223173579450684,"muslim, one, people, islam, would, think, world, president, serb, bosnia","muslim, islam, serb, bosnia, islamic, bosnian, croat, rushdie, religion, war",talk.politics.mideast,0.38636363636363635,2.343939091489916,0.542336438744246,"talk.politics.mideast:85, alt.atheism:73, talk.politics.misc:19",False,False,False,False,"Klaster 220 docs (1.2%); dominant='talk.politics.mideast' (0.39) - niska zgodnosc etykiet post-hoc; sygnatura: muslim, islam, serb, bosnia."
6,semantic,sbert,spectral,25,,,14,118,0.006560658289780941,"water, energy, would, power, one, used, plant, get, nuclear, like","water, nuclear, cooling, wax, tower, plant, paint, oil, heat, stuff",sci.electronics,0.3305084745762712,2.7497465625313064,0.6362314462806836,"sci.electronics:39, rec.autos:21, sci.space:17",False,False,False,False,"Klaster 118 docs (0.7%); dominant='sci.electronics' (0.33) - niska zgodnosc etykiet post-hoc; sygnatura: water, nuclear, cooling, wax."
6,semantic,sbert,spectral,25,,,15,368,0.020460358056265986,"homosexual, people, would, one, homosexuality, gay, sex, god, men, think","homosexual, gay, sex, homosexuality, men, marriage, sexual, people, heterosexual, woman",talk.politics.misc,0.4429347826086957,2.2897905570948445,0.5298076476106947,"talk.politics.misc:163, soc.religion.christian:107, talk.religion.misc:30",False,False,False,False,"Klaster 368 docs (2.0%); dominant='talk.politics.misc' (0.44) - niska zgodnosc etykiet post-hoc; sygnatura: homosexual, gay, sex, homosexuality."
6,semantic,sbert,spectral,25,,,16,164,0.009118203046814188,"ticket, one, get, may, please, hotel, would, ca, conference, university","ticket, hotel, summer, list, mail, mailing, voucher, stadium, offer, trip",misc.forsale,0.39634146341463417,2.8373239979236904,0.6564949567948877,"misc.forsale:65, rec.sport.baseball:36, rec.motorcycles:19",False,False,False,False,"Klaster 164 docs (0.9%); dominant='misc.forsale' (0.40) - niska zgodnosc etykiet post-hoc; sygnatura: ticket, hotel, summer, list."
6,semantic,sbert,spectral,25,,,17,73,0.004058712331813633,"battery, one, concrete, would, lead, temperature, acid, discharge, time, heat","battery, concrete, temperature, discharge, acid, charging, floor, lead, electrolyte, charged",sci.electronics,0.6712328767123288,1.5709390962299126,0.3634810810684841,"sci.electronics:49, rec.motorcycles:14, comp.sys.ibm.pc.hardware:3",False,False,True,False,"Klaster 73 docs (0.4%); dominant='sci.electronics' (0.67) - wysoka zgodnosc etykiet post-hoc; sygnatura: battery, concrete, temperature, discharge."
6,semantic,sbert,spectral,25,,,18,1082,0.06015790058934727,"image, file, graphic, edu, jpeg, format, program, bit, color, ftp","file, image, graphic, format, ftp, program, thanks, gif, color, site",comp.graphics,0.6608133086876156,1.933549109293314,0.44738113796493084,"comp.graphics:715, comp.os.ms-windows.misc:129, comp.windows.x:86",False,False,True,False,"Klaster 1082 docs (6.0%); dominant='comp.graphics' (0.66) - wysoka zgodnosc etykiet post-hoc; sygnatura: file, image, graphic, format."
6,semantic,sbert,spectral,25,,,19,1091,0.06065828978094073,"one, new, price, sale, like, would, offer, please, good, shipping","sale, offer, shipping, price, sell, cd, condition, interested, tape, manual",misc.forsale,0.5032080659945004,2.428461675238929,0.5618931231437387,"misc.forsale:549, sci.electronics:269, comp.sys.mac.hardware:51",False,False,False,False,"Klaster 1091 docs (6.1%); dominant='misc.forsale' (0.50) - srednia zgodnosc etykiet post-hoc; sygnatura: sale, offer, shipping, price."
6,semantic,sbert,spectral,25,,,20,238,0.013232514177693762,"wire, one, ground, use, power, circuit, current, wiring, would, line","phone, ground, wire, monitor, number, current, line, voltage, power, tempest",sci.electronics,0.7142857142857143,1.6741161188220213,0.38735399619499034,"sci.electronics:170, comp.sys.mac.hardware:19, sci.crypt:18",False,False,True,False,"Klaster 238 docs (1.3%); dominant='sci.electronics' (0.71) - wysoka zgodnosc etykiet post-hoc; sygnatura: phone, ground, wire, monitor."
6,semantic,sbert,spectral,25,,,21,853,0.04742577560324697,"god, one, would, people, think, atheist, say, belief, believe, thing","god, atheist, religion, belief, moral, morality, atheism, objective, dog, believe",alt.atheism,0.4196951934349355,2.8625295482795643,0.6623269719979381,"alt.atheism:358, talk.religion.misc:119, soc.religion.christian:110",False,False,False,False,"Klaster 853 docs (4.7%); dominant='alt.atheism' (0.42) - niska zgodnosc etykiet post-hoc; sygnatura: god, atheist, religion, belief."
6,semantic,sbert,spectral,25,,,22,358,0.019904370065606584,"printer, font, window, print, file, use, driver, get, hp, one","printer, font, print, window, driver, laser, file, postscript, hp, printing",comp.os.ms-windows.misc,0.4134078212290503,2.5358976304777094,0.5867514624959996,"comp.os.ms-windows.misc:148, comp.sys.mac.hardware:80, misc.forsale:32",False,False,False,False,"Klaster 358 docs (2.0%); dominant='comp.os.ms-windows.misc' (0.41) - niska zgodnosc etykiet post-hoc; sygnatura: printer, font, print, window."
6,semantic,sbert,spectral,25,,,23,263,0.014622484154342266,"armenian, people, one, turkish, said, greek, would, turk, turkey, say","armenian, turkish, greek, turk, turkey, armenia, genocide, muslim, azeri, serdar",talk.politics.mideast,0.8555133079847909,1.0841871015034927,0.2508572742767366,"talk.politics.mideast:225, talk.politics.misc:6, sci.crypt:5",False,False,True,False,"Klaster 263 docs (1.5%); dominant='talk.politics.mideast' (0.86) - wysoka zgodnosc etykiet post-hoc; sygnatura: armenian, turkish, greek, turk."
6,semantic,sbert,spectral,25,,,24,228,0.01267652618703436,"game, fan, espn, hockey, time, get, baseball, would, show, cpu","game, espn, fan, hockey, baseball, abc, coverage, sport, cpu, broadcast",rec.sport.hockey,0.5745614035087719,1.9747900999967003,0.4569234047028186,"rec.sport.hockey:131, rec.sport.baseball:36, comp.sys.ibm.pc.hardware:27",False,False,False,False,"Klaster 228 docs (1.3%); dominant='rec.sport.hockey' (0.57) - srednia zgodnosc etykiet post-hoc; sygnatura: game, espn, fan, hockey."
